item,itemLabel
http://www.wikidata.org/entity/Q3877196,Rodington
http://www.wikidata.org/entity/Q3877205,Wistanstow
http://www.wikidata.org/entity/Q3877214,Old Coppice
http://www.wikidata.org/entity/Q3877223,Longford
http://www.wikidata.org/entity/Q3877246,Stanton upon Hine Heath
http://www.wikidata.org/entity/Q3664279,Cellardyke
http://www.wikidata.org/entity/Q3666636,Charlestown
http://www.wikidata.org/entity/Q3675382,Chollerford
http://www.wikidata.org/entity/Q3676176,Milton
http://www.wikidata.org/entity/Q3680711,Clifton
http://www.wikidata.org/entity/Q3683008,Collessie
http://www.wikidata.org/entity/Q3683879,Colyford
http://www.wikidata.org/entity/Q3684007,Combeinteignhead
http://www.wikidata.org/entity/Q3695174,Linton
http://www.wikidata.org/entity/Q3695891,Cotes
http://www.wikidata.org/entity/Q3695919,Crackpot
http://www.wikidata.org/entity/Q3695924,Kilnsey
http://www.wikidata.org/entity/Q3695936,Hubberholme
http://www.wikidata.org/entity/Q3695942,Keld
http://www.wikidata.org/entity/Q3695947,Kettlewell
http://www.wikidata.org/entity/Q3695956,Chapel-le-Dale
http://www.wikidata.org/entity/Q3695969,Gayle
http://www.wikidata.org/entity/Q3695978,Askrigg
http://www.wikidata.org/entity/Q3695981,Muker
http://www.wikidata.org/entity/Q3696478,Craigrothie
http://www.wikidata.org/entity/Q3698285,Croft
http://www.wikidata.org/entity/Q3698674,Crossford
http://www.wikidata.org/entity/Q3698675,Crosshill
http://www.wikidata.org/entity/Q3699531,Cupar Muir
http://www.wikidata.org/entity/Q3702296,Milton of Ogilvie
http://www.wikidata.org/entity/Q3705152,Delph
http://www.wikidata.org/entity/Q3706872,Dibden Purlieu
http://www.wikidata.org/entity/Q3714394,Dorridge
http://www.wikidata.org/entity/Q3715916,Duddingston
http://www.wikidata.org/entity/Q3717803,Eastham
http://www.wikidata.org/entity/Q3738212,Mawgan-in-Meneage
http://www.wikidata.org/entity/Q3773203,Gomersal
http://www.wikidata.org/entity/Q3774483,Waddesdon
http://www.wikidata.org/entity/Q3774591,Rhynie
http://www.wikidata.org/entity/Q3775721,Kirkmichael
http://www.wikidata.org/entity/Q3775756,Acharn
http://www.wikidata.org/entity/Q3775785,Leurbost
http://www.wikidata.org/entity/Q3775790,Bragar
http://www.wikidata.org/entity/Q3776035,Bunessan
http://www.wikidata.org/entity/Q3776072,Ardtun
http://www.wikidata.org/entity/Q3776501,Spittal of Glenshee
http://www.wikidata.org/entity/Q3776527,Kinrossie
http://www.wikidata.org/entity/Q3776535,Fearnan
http://www.wikidata.org/entity/Q3776543,Forteviot
http://www.wikidata.org/entity/Q3776554,St Fillans
http://www.wikidata.org/entity/Q3776558,Finegand
http://www.wikidata.org/entity/Q3776571,Cabharstadh
http://www.wikidata.org/entity/Q3776576,Clunie
http://www.wikidata.org/entity/Q3776588,Drummore
http://www.wikidata.org/entity/Q3776595,Lawers
http://www.wikidata.org/entity/Q3776604,Skigersta
http://www.wikidata.org/entity/Q3776615,Calbost
http://www.wikidata.org/entity/Q3776618,Shawbost
http://www.wikidata.org/entity/Q3776621,Knockentiber
http://www.wikidata.org/entity/Q3776624,Glengarnock
http://www.wikidata.org/entity/Q3776651,Shiskine
http://www.wikidata.org/entity/Q3776658,Amulree
http://www.wikidata.org/entity/Q3776669,Logierait
http://www.wikidata.org/entity/Q3776673,Achnacroish
http://www.wikidata.org/entity/Q3776682,Innerwick
http://www.wikidata.org/entity/Q3776689,Carsphairn
http://www.wikidata.org/entity/Q3776799,Scourie
http://www.wikidata.org/entity/Q3776813,Fionnphort
http://www.wikidata.org/entity/Q3776817,Kirkmichael
http://www.wikidata.org/entity/Q3776855,Auchencairn
http://www.wikidata.org/entity/Q3777232,Back
http://www.wikidata.org/entity/Q3777327,Howmore
http://www.wikidata.org/entity/Q3777346,Lonemore
http://www.wikidata.org/entity/Q3777383,Pitcalnie
http://www.wikidata.org/entity/Q3777601,Abbey St Bathans
http://www.wikidata.org/entity/Q3777779,Pomeroy
http://www.wikidata.org/entity/Q3777831,Breaclete
http://www.wikidata.org/entity/Q3777841,Daliburgh
http://www.wikidata.org/entity/Q3777863,Arinagour
http://www.wikidata.org/entity/Q3778018,Machrihanish
http://www.wikidata.org/entity/Q3778262,Bonawe
http://www.wikidata.org/entity/Q3778459,Ballencrieff
http://www.wikidata.org/entity/Q3778473,Carradale
http://www.wikidata.org/entity/Q3778560,New Galloway
http://www.wikidata.org/entity/Q3778577,Ardlui
http://www.wikidata.org/entity/Q3778586,Teviothead
http://www.wikidata.org/entity/Q3778589,Longformacus
http://www.wikidata.org/entity/Q3778594,Ardminish
http://www.wikidata.org/entity/Q3778610,Methven
http://www.wikidata.org/entity/Q3778614,Garrabost
http://www.wikidata.org/entity/Q3778620,Scarinish
http://www.wikidata.org/entity/Q3778632,Arrochar
http://www.wikidata.org/entity/Q3778638,Acha
http://www.wikidata.org/entity/Q3778769,Coulport
http://www.wikidata.org/entity/Q3778868,Camuscross
http://www.wikidata.org/entity/Q3779762,Brue
http://www.wikidata.org/entity/Q3782721,Hallaton
http://www.wikidata.org/entity/Q3783557,Hartley
http://www.wikidata.org/entity/Q3783795,Haydock
http://www.wikidata.org/entity/Q3783796,Haydon Bridge
http://www.wikidata.org/entity/Q3783928,Bishopstone
http://www.wikidata.org/entity/Q3783954,Parkway
http://www.wikidata.org/entity/Q3783964,Trumpet
http://www.wikidata.org/entity/Q3783970,Penrhos
http://www.wikidata.org/entity/Q3783975,Canon Pyon
http://www.wikidata.org/entity/Q3877270,Lilleshall
http://www.wikidata.org/entity/Q3877275,Mainstone
http://www.wikidata.org/entity/Q3877281,Little Stretton
http://www.wikidata.org/entity/Q3877286,Roden
http://www.wikidata.org/entity/Q3877302,Marshbrook
http://www.wikidata.org/entity/Q3877308,Ollerton
http://www.wikidata.org/entity/Q3877309,Ryton
http://www.wikidata.org/entity/Q3877310,Sheet
http://www.wikidata.org/entity/Q3877312,Little Wenlock
http://www.wikidata.org/entity/Q3877316,Upper Affcot
http://www.wikidata.org/entity/Q3877320,Muxton
http://www.wikidata.org/entity/Q3877339,Pulley
http://www.wikidata.org/entity/Q3877342,Weston Lullingfields
http://www.wikidata.org/entity/Q3877343,Stapleton
http://www.wikidata.org/entity/Q3877432,Stanton Lacy
http://www.wikidata.org/entity/Q3877440,Silvington
http://www.wikidata.org/entity/Q3877449,Tong
http://www.wikidata.org/entity/Q3877452,Little London
http://www.wikidata.org/entity/Q3877454,Knowle
http://www.wikidata.org/entity/Q3877462,Merrington
http://www.wikidata.org/entity/Q3877466,Kenley
http://www.wikidata.org/entity/Q3877473,Preston Gubbals
http://www.wikidata.org/entity/Q3877496,Leebotwood
http://www.wikidata.org/entity/Q3877497,Knowbury
http://www.wikidata.org/entity/Q3877502,Peplow
http://www.wikidata.org/entity/Q3877504,Skyborry Green
http://www.wikidata.org/entity/Q3877509,Tilley
http://www.wikidata.org/entity/Q3877519,Leaton
http://www.wikidata.org/entity/Q3877527,Mardu
http://www.wikidata.org/entity/Q3877530,Montford
http://www.wikidata.org/entity/Q3877545,Rowton
http://www.wikidata.org/entity/Q3877560,Lilyhurst
http://www.wikidata.org/entity/Q3877575,Osbaston
http://www.wikidata.org/entity/Q3877577,Willey
http://www.wikidata.org/entity/Q3877582,Ticklerton
http://www.wikidata.org/entity/Q3877586,Westbury
http://www.wikidata.org/entity/Q3877591,Minton
http://www.wikidata.org/entity/Q3877595,Uffington
http://www.wikidata.org/entity/Q3877610,Maesbury
http://www.wikidata.org/entity/Q3877646,Tibberton
http://www.wikidata.org/entity/Q3877648,Oaks
http://www.wikidata.org/entity/Q3877655,Oreton
http://www.wikidata.org/entity/Q3877660,Sutton upon Tern
http://www.wikidata.org/entity/Q3877662,Newcastle
http://www.wikidata.org/entity/Q3877666,Wollaston
http://www.wikidata.org/entity/Q3877677,Malehurst
http://www.wikidata.org/entity/Q3877683,Montford Bridge
http://www.wikidata.org/entity/Q3877689,Quina Brook
http://www.wikidata.org/entity/Q3877694,Quatt
http://www.wikidata.org/entity/Q3877699,Nether Skyborry
http://www.wikidata.org/entity/Q3877706,Stowe
http://www.wikidata.org/entity/Q3877713,Loughton
http://www.wikidata.org/entity/Q3877737,Ruckley and Langley
http://www.wikidata.org/entity/Q3877747,Woolston
http://www.wikidata.org/entity/Q3877757,Norbury
http://www.wikidata.org/entity/Q3877765,Yeaton
http://www.wikidata.org/entity/Q3877778,Longden
http://www.wikidata.org/entity/Q3877783,Middleton Priors
http://www.wikidata.org/entity/Q3877792,Lydbury North
http://www.wikidata.org/entity/Q3877799,Nash
http://www.wikidata.org/entity/Q3877808,Longnor
http://www.wikidata.org/entity/Q3877814,Oldbury
http://www.wikidata.org/entity/Q3877822,Upton Magna
http://www.wikidata.org/entity/Q3878153,Neen Sollars
http://www.wikidata.org/entity/Q3878161,Quatford
http://www.wikidata.org/entity/Q3878168,Myddle
http://www.wikidata.org/entity/Q3878256,Nash
http://www.wikidata.org/entity/Q3878265,Sheriffhales
http://www.wikidata.org/entity/Q3878274,Nobold
http://www.wikidata.org/entity/Q3878290,Norton in Hales
http://www.wikidata.org/entity/Q3878305,Pentreheyling
http://www.wikidata.org/entity/Q3878310,Pitchford
http://www.wikidata.org/entity/Q3878353,Shrawardine
http://www.wikidata.org/entity/Q3878360,Neenton
http://www.wikidata.org/entity/Q3878368,Woofferton
http://www.wikidata.org/entity/Q3878864,Pontesbury
http://www.wikidata.org/entity/Q3882400,Once Brewed
http://www.wikidata.org/entity/Q3887410,Oughtibridge
http://www.wikidata.org/entity/Q3889674,Heronsgate
http://www.wikidata.org/entity/Q3889684,Teddington
http://www.wikidata.org/entity/Q3891366,Stanford on Teme
http://www.wikidata.org/entity/Q3893183,North Thoresby
http://www.wikidata.org/entity/Q3895750,Easton-in-Gordano
http://www.wikidata.org/entity/Q3896128,Parkeston
http://www.wikidata.org/entity/Q3898489,Peat Inn
http://www.wikidata.org/entity/Q3902697,Swinefleet
http://www.wikidata.org/entity/Q3905839,Pitlessie
http://www.wikidata.org/entity/Q3905845,Pitscottie
http://www.wikidata.org/entity/Q3907766,Strensham
http://www.wikidata.org/entity/Q3910782,Bedlinog
http://www.wikidata.org/entity/Q3915288,Little Chalfont
http://www.wikidata.org/entity/Q3915452,Cuddesdon
http://www.wikidata.org/entity/Q3916410,Cornhill-on-Tweed
http://www.wikidata.org/entity/Q3916930,Stannington
http://www.wikidata.org/entity/Q3921081,Farleigh Wallop
http://www.wikidata.org/entity/Q3921182,Foggathorpe
http://www.wikidata.org/entity/Q3921386,Grimoldby
http://www.wikidata.org/entity/Q3921421,Piddinghoe
http://www.wikidata.org/entity/Q3925109,Boughton Aluph
http://www.wikidata.org/entity/Q3927088,Quarrier's Village
http://www.wikidata.org/entity/Q3783979,Goodrich
http://www.wikidata.org/entity/Q3783981,Monkland
http://www.wikidata.org/entity/Q3783989,Much Cowarne
http://www.wikidata.org/entity/Q3783994,Thornbury
http://www.wikidata.org/entity/Q3783996,Eastnor
http://www.wikidata.org/entity/Q3784000,Marden
http://www.wikidata.org/entity/Q3784007,Combe
http://www.wikidata.org/entity/Q3784012,Wacton
http://www.wikidata.org/entity/Q3784017,Brimfield
http://www.wikidata.org/entity/Q3784023,Hatfield
http://www.wikidata.org/entity/Q3784029,Wellington
http://www.wikidata.org/entity/Q3784034,Rushock
http://www.wikidata.org/entity/Q3784039,Bridstow
http://www.wikidata.org/entity/Q3784044,Mansell Gamage
http://www.wikidata.org/entity/Q3784083,Walterstone
http://www.wikidata.org/entity/Q3784129,Burrington
http://www.wikidata.org/entity/Q3784131,Norton Canon
http://www.wikidata.org/entity/Q3784134,Bredenbury
http://www.wikidata.org/entity/Q3784135,Woonton
http://www.wikidata.org/entity/Q3784140,Kimbolton
http://www.wikidata.org/entity/Q3784146,Stretton Grandison
http://www.wikidata.org/entity/Q3784152,Brampton Abbotts
http://www.wikidata.org/entity/Q3784155,Holme Marsh
http://www.wikidata.org/entity/Q3784157,Westhide
http://www.wikidata.org/entity/Q3784160,Llanrothal
http://www.wikidata.org/entity/Q3784163,St Weonards
http://www.wikidata.org/entity/Q3784169,Mansel Lacy
http://www.wikidata.org/entity/Q3784211,Acton Green
http://www.wikidata.org/entity/Q3784212,Stoke Prior
http://www.wikidata.org/entity/Q3784213,Wilton
http://www.wikidata.org/entity/Q3784215,Pixley
http://www.wikidata.org/entity/Q3784217,Pipe and Lyde
http://www.wikidata.org/entity/Q3784219,Bartestree
http://www.wikidata.org/entity/Q3784221,Walford
http://www.wikidata.org/entity/Q3784223,Eardisland
http://www.wikidata.org/entity/Q3784225,Yatton
http://www.wikidata.org/entity/Q3784226,Tedstone Delamere
http://www.wikidata.org/entity/Q3784228,Adforton
http://www.wikidata.org/entity/Q3784230,Hampton Bishop
http://www.wikidata.org/entity/Q3784232,Stoke Lacy
http://www.wikidata.org/entity/Q3784233,Mathon
http://www.wikidata.org/entity/Q3784235,Richard's Castle
http://www.wikidata.org/entity/Q3784236,Yarkhill
http://www.wikidata.org/entity/Q3784239,Rowlestone
http://www.wikidata.org/entity/Q3784241,Monnington on Wye
http://www.wikidata.org/entity/Q3784243,Llangarron
http://www.wikidata.org/entity/Q3784245,Blakemere
http://www.wikidata.org/entity/Q3784249,Aymestrey
http://www.wikidata.org/entity/Q3784251,Lyonshall
http://www.wikidata.org/entity/Q3784252,Stoke Edith
http://www.wikidata.org/entity/Q3784253,Much Birch
http://www.wikidata.org/entity/Q3784255,Fownhope
http://www.wikidata.org/entity/Q3784257,Moccas
http://www.wikidata.org/entity/Q3784259,Bishop's Frome
http://www.wikidata.org/entity/Q3784260,Cornett
http://www.wikidata.org/entity/Q3784264,Hoarwithy
http://www.wikidata.org/entity/Q3784266,Weston Beggard
http://www.wikidata.org/entity/Q3784267,Holme Lacy
http://www.wikidata.org/entity/Q3784273,Wormbridge
http://www.wikidata.org/entity/Q3784274,Welsh Newton
http://www.wikidata.org/entity/Q3784279,Aylton
http://www.wikidata.org/entity/Q3784280,Llanwarne
http://www.wikidata.org/entity/Q3784281,Yazor
http://www.wikidata.org/entity/Q3784283,Upper Breinton
http://www.wikidata.org/entity/Q3784284,Much Dewchurch
http://www.wikidata.org/entity/Q3784286,Little Hereford
http://www.wikidata.org/entity/Q3784287,Madley
http://www.wikidata.org/entity/Q3784288,Bridge Sollers
http://www.wikidata.org/entity/Q3784289,Upper Sapey
http://www.wikidata.org/entity/Q3784291,Blackwardine
http://www.wikidata.org/entity/Q3784292,Wormelow Tump
http://www.wikidata.org/entity/Q3784293,Clehonger
http://www.wikidata.org/entity/Q3784295,Ullingswick
http://www.wikidata.org/entity/Q3784296,Craswall
http://www.wikidata.org/entity/Q3784298,Leinthall Starkes
http://www.wikidata.org/entity/Q3784299,Moreton Jeffries
http://www.wikidata.org/entity/Q3784305,Orleton
http://www.wikidata.org/entity/Q3784307,Stretton Sugwas
http://www.wikidata.org/entity/Q3784308,Wyson
http://www.wikidata.org/entity/Q3784309,Edvin Loach
http://www.wikidata.org/entity/Q3784339,Garway
http://www.wikidata.org/entity/Q3784345,Eardisley
http://www.wikidata.org/entity/Q3784360,Bosbury
http://www.wikidata.org/entity/Q3784364,Sarnesfield
http://www.wikidata.org/entity/Q3784392,Preston on Wye
http://www.wikidata.org/entity/Q3784397,Whitney-on-Wye
http://www.wikidata.org/entity/Q3784398,Combe Moor
http://www.wikidata.org/entity/Q3784403,Byford
http://www.wikidata.org/entity/Q3784408,Upton Bishop
http://www.wikidata.org/entity/Q3784411,Woolhope
http://www.wikidata.org/entity/Q3784413,Bagwyllydiart
http://www.wikidata.org/entity/Q3784414,Yarpole
http://www.wikidata.org/entity/Q3784503,Aston Ingham
http://www.wikidata.org/entity/Q3784597,Kingsland
http://www.wikidata.org/entity/Q3784606,Acton Beauchamp
http://www.wikidata.org/entity/Q3784611,Risbury
http://www.wikidata.org/entity/Q3784618,Pencombe
http://www.wikidata.org/entity/Q3784622,Eye
http://www.wikidata.org/entity/Q3784628,Ganarew
http://www.wikidata.org/entity/Q3784638,Dinedor
http://www.wikidata.org/entity/Q3784732,Hentland
http://www.wikidata.org/entity/Q3784752,Coddington
http://www.wikidata.org/entity/Q3784756,Withington
http://www.wikidata.org/entity/Q3784761,Grafton
http://www.wikidata.org/entity/Q3784766,Huntington
http://www.wikidata.org/entity/Q3784788,Hempstead
http://www.wikidata.org/entity/Q3785228,Beavan's Hill
http://www.wikidata.org/entity/Q3785230,Bodenham
http://www.wikidata.org/entity/Q3785232,Byton
http://www.wikidata.org/entity/Q3785235,Peterchurch
http://www.wikidata.org/entity/Q3785237,Ivington
http://www.wikidata.org/entity/Q3785240,Lugwardine
http://www.wikidata.org/entity/Q3785312,Sapey Common
http://www.wikidata.org/entity/Q3785313,Knill
http://www.wikidata.org/entity/Q3785317,King's Caple
http://www.wikidata.org/entity/Q3785320,Wolferlow
http://www.wikidata.org/entity/Q3785321,Little Dewchurch
http://www.wikidata.org/entity/Q3785629,Hill of Beath
http://www.wikidata.org/entity/Q3785636,Hillend
http://www.wikidata.org/entity/Q3786982,Houghton
http://www.wikidata.org/entity/Q3797631,Inchinnan
http://www.wikidata.org/entity/Q3811241,Edgebold
http://www.wikidata.org/entity/Q3811244,Great Bolas
http://www.wikidata.org/entity/Q3811249,Ireland's Cross
http://www.wikidata.org/entity/Q3811252,Chirk Bank
http://www.wikidata.org/entity/Q3811253,Ashfields
http://www.wikidata.org/entity/Q3811261,Acton Pigott
http://www.wikidata.org/entity/Q3811275,Whittington
http://www.wikidata.org/entity/Q3811282,Beckbury
http://www.wikidata.org/entity/Q3811286,Allscott
http://www.wikidata.org/entity/Q3811289,Bagley Marsh
http://www.wikidata.org/entity/Q3811296,Hopton Wafers
http://www.wikidata.org/entity/Q3811303,Balmer Heath
http://www.wikidata.org/entity/Q3811309,Hollinwood
http://www.wikidata.org/entity/Q3811318,Admaston
http://www.wikidata.org/entity/Q3811319,Astley Abbotts
http://www.wikidata.org/entity/Q3811322,Alveley
http://www.wikidata.org/entity/Q3811323,Alberbury
http://www.wikidata.org/entity/Q3811324,Angelbank
http://www.wikidata.org/entity/Q3811325,Acton Reynald
http://www.wikidata.org/entity/Q3811327,Hook-a-Gate
http://www.wikidata.org/entity/Q3811331,Alkington
http://www.wikidata.org/entity/Q3811332,Battlefield
http://www.wikidata.org/entity/Q3811334,Dudleston Heath (Criftins)
http://www.wikidata.org/entity/Q3811338,Hordley
http://www.wikidata.org/entity/Q3811339,Acton
http://www.wikidata.org/entity/Q3811341,Acton Burnell
http://www.wikidata.org/entity/Q3811344,Ightfield
http://www.wikidata.org/entity/Q3811345,Apley Forge
http://www.wikidata.org/entity/Q3811347,Badger
http://www.wikidata.org/entity/Q3811349,Hope Bowdler
http://www.wikidata.org/entity/Q3811353,Aston on Clun
http://www.wikidata.org/entity/Q3811358,Atterley
http://www.wikidata.org/entity/Q3811359,Astley
http://www.wikidata.org/entity/Q3811361,Ale Oak
http://www.wikidata.org/entity/Q3811369,Bache Mill
http://www.wikidata.org/entity/Q3811370,Acton Scott
http://www.wikidata.org/entity/Q3811371,Hilton
http://www.wikidata.org/entity/Q3811374,Asterton
http://www.wikidata.org/entity/Q3811409,Bouldon
http://www.wikidata.org/entity/Q3811411,Clee St. Margaret
http://www.wikidata.org/entity/Q3811414,Gobowen
http://www.wikidata.org/entity/Q3811417,Edgton
http://www.wikidata.org/entity/Q3811419,Eaton-under-Heywood
http://www.wikidata.org/entity/Q3811423,Breaden Heath
http://www.wikidata.org/entity/Q3811424,Habberley
http://www.wikidata.org/entity/Q3811430,Eaton Constantine
http://www.wikidata.org/entity/Q3811431,Greete
http://www.wikidata.org/entity/Q3811432,Hope Bagot
http://www.wikidata.org/entity/Q3811434,Ashfield
http://www.wikidata.org/entity/Q3811435,Arscott
http://www.wikidata.org/entity/Q3811439,Ford
http://www.wikidata.org/entity/Q3811441,Cleobury North
http://www.wikidata.org/entity/Q3811443,Hopton Cangeford
http://www.wikidata.org/entity/Q3811445,High Ercall
http://www.wikidata.org/entity/Q3811448,Clungunford
http://www.wikidata.org/entity/Q3811450,Chapel Lawn
http://www.wikidata.org/entity/Q3811451,Ellerton
http://www.wikidata.org/entity/Q3811453,Brandhill
http://www.wikidata.org/entity/Q3811456,Eyton on Severn
http://www.wikidata.org/entity/Q3811458,Farlow
http://www.wikidata.org/entity/Q3811463,Church Preen
http://www.wikidata.org/entity/Q3811466,Great Ryton
http://www.wikidata.org/entity/Q3811468,Ditton Priors
http://www.wikidata.org/entity/Q3811470,Grinshill
http://www.wikidata.org/entity/Q3811508,Ackleton
http://www.wikidata.org/entity/Q3811514,Cardeston
http://www.wikidata.org/entity/Q3811515,Annscroft
http://www.wikidata.org/entity/Q3811517,Cantlop
http://www.wikidata.org/entity/Q3811527,Bedstone
http://www.wikidata.org/entity/Q3811530,Burlton
http://www.wikidata.org/entity/Q3811551,Albrighton
http://www.wikidata.org/entity/Q3811552,Benthall
http://www.wikidata.org/entity/Q3811554,Bletchley
http://www.wikidata.org/entity/Q3811556,Bankshead
http://www.wikidata.org/entity/Q3811559,Cheney Longville
http://www.wikidata.org/entity/Q3811561,Acton Round
http://www.wikidata.org/entity/Q3811564,Alderton
http://www.wikidata.org/entity/Q3811566,Cruckmeole
http://www.wikidata.org/entity/Q3811567,Harley
http://www.wikidata.org/entity/Q3536038,Cassington
http://www.wikidata.org/entity/Q3540002,Cardington
http://www.wikidata.org/entity/Q3541037,Scaldwell
http://www.wikidata.org/entity/Q3541985,Tullyhogue
http://www.wikidata.org/entity/Q3542966,Copplestone
http://www.wikidata.org/entity/Q3543011,Marston St. Lawrence
http://www.wikidata.org/entity/Q3543240,Lower Layham
http://www.wikidata.org/entity/Q3543633,Tydd St Giles
http://www.wikidata.org/entity/Q3544113,Castlederg
http://www.wikidata.org/entity/Q3544583,Cookley
http://www.wikidata.org/entity/Q3544785,Great Dunham
http://www.wikidata.org/entity/Q3545325,Branston
http://www.wikidata.org/entity/Q3546024,Tyler Hill
http://www.wikidata.org/entity/Q3567813,Whiting Bay
http://www.wikidata.org/entity/Q3567916,Wickham
http://www.wikidata.org/entity/Q3569832,Woodford
http://www.wikidata.org/entity/Q3570101,Wrea Green
http://www.wikidata.org/entity/Q3571200,Y Ferwig
http://www.wikidata.org/entity/Q3577138,Milton
http://www.wikidata.org/entity/Q3595444,Upton
http://www.wikidata.org/entity/Q3595447,Bampton Grange
http://www.wikidata.org/entity/Q3605914,Adwick le Street
http://www.wikidata.org/entity/Q3613786,Amblecote
http://www.wikidata.org/entity/Q3621954,Croxden
http://www.wikidata.org/entity/Q3622474,Burrowbridge
http://www.wikidata.org/entity/Q3622969,Hambledon
http://www.wikidata.org/entity/Q3623558,Arncroach
http://www.wikidata.org/entity/Q3623583,Arnesby
http://www.wikidata.org/entity/Q3624193,Almington
http://www.wikidata.org/entity/Q3624225,Hales
http://www.wikidata.org/entity/Q3624441,Haunton
http://www.wikidata.org/entity/Q3624448,Gospel End
http://www.wikidata.org/entity/Q3624471,Freehay
http://www.wikidata.org/entity/Q3629441,Auchmuirbridge
http://www.wikidata.org/entity/Q3629442,Auchterderran
http://www.wikidata.org/entity/Q3629530,Aughton
http://www.wikidata.org/entity/Q3631059,Aldfield
http://www.wikidata.org/entity/Q3632663,Backworth
http://www.wikidata.org/entity/Q3633483,Balmalcolm
http://www.wikidata.org/entity/Q3633504,Balsall Common
http://www.wikidata.org/entity/Q3635466,Barton on Sea
http://www.wikidata.org/entity/Q3637412,Bedburn
http://www.wikidata.org/entity/Q3637891,Belvoir
http://www.wikidata.org/entity/Q3638330,Bentley
http://www.wikidata.org/entity/Q3640308,Birdwell
http://www.wikidata.org/entity/Q3640901,Blebo Craigs
http://www.wikidata.org/entity/Q3641915,Bolton
http://www.wikidata.org/entity/Q3643672,Brandon
http://www.wikidata.org/entity/Q3643914,Braughing
http://www.wikidata.org/entity/Q3645375,Brookwood
http://www.wikidata.org/entity/Q3645408,Broughton Astley
http://www.wikidata.org/entity/Q3647547,Bushby
http://www.wikidata.org/entity/Q3655994,Salehurst
http://www.wikidata.org/entity/Q3656592,Weston-on-Avon
http://www.wikidata.org/entity/Q3656892,Radway
http://www.wikidata.org/entity/Q3657243,Nursling
http://www.wikidata.org/entity/Q3657300,Cappagh
http://www.wikidata.org/entity/Q3660399,Carnbee
http://www.wikidata.org/entity/Q3660486,Carnock
http://www.wikidata.org/entity/Q3811570,Bowbrook
http://www.wikidata.org/entity/Q3811572,Bicton
http://www.wikidata.org/entity/Q3811574,Bushmoor
http://www.wikidata.org/entity/Q3811577,Halfway House
http://www.wikidata.org/entity/Q3811580,Easthope
http://www.wikidata.org/entity/Q3811583,Betton Strange
http://www.wikidata.org/entity/Q3811586,Child's Ercall
http://www.wikidata.org/entity/Q3811589,Coreley
http://www.wikidata.org/entity/Q3811592,Betchcott
http://www.wikidata.org/entity/Q3811594,Broughall
http://www.wikidata.org/entity/Q3811602,Buildwas
http://www.wikidata.org/entity/Q3811604,Boraston
http://www.wikidata.org/entity/Q3811607,Corfton
http://www.wikidata.org/entity/Q3811610,Chetton
http://www.wikidata.org/entity/Q3811612,Harnage
http://www.wikidata.org/entity/Q3811613,Church Pulverbatch
http://www.wikidata.org/entity/Q3811616,Cressage
http://www.wikidata.org/entity/Q3811619,Cruckton
http://www.wikidata.org/entity/Q3811624,Burford
http://www.wikidata.org/entity/Q3811657,Bings Heath
http://www.wikidata.org/entity/Q3811661,Cabin
http://www.wikidata.org/entity/Q3811672,Coppicegate
http://www.wikidata.org/entity/Q3811676,Bentlawnt
http://www.wikidata.org/entity/Q3811679,Calverhall
http://www.wikidata.org/entity/Q3811683,Hampton Loade
http://www.wikidata.org/entity/Q3811687,Clunton
http://www.wikidata.org/entity/Q3811690,Dorrington
http://www.wikidata.org/entity/Q3811694,Cleehill
http://www.wikidata.org/entity/Q3811701,Emstrey
http://www.wikidata.org/entity/Q3811713,Coton
http://www.wikidata.org/entity/Q3811714,Grimpo
http://www.wikidata.org/entity/Q3811728,Felhampton
http://www.wikidata.org/entity/Q3811750,Cold Hatton
http://www.wikidata.org/entity/Q3811760,Cherrington
http://www.wikidata.org/entity/Q3811762,Culmington
http://www.wikidata.org/entity/Q3811765,Cosford
http://www.wikidata.org/entity/Q3811893,Bayston Hill
http://www.wikidata.org/entity/Q3812074,Betton
http://www.wikidata.org/entity/Q3812163,Aston Eyre
http://www.wikidata.org/entity/Q3812213,Dorrington Lane
http://www.wikidata.org/entity/Q3812218,Ellerdine
http://www.wikidata.org/entity/Q3812222,Frodesley
http://www.wikidata.org/entity/Q3812225,Broomfields
http://www.wikidata.org/entity/Q3812230,Cwm Head
http://www.wikidata.org/entity/Q3812237,Deuxhill
http://www.wikidata.org/entity/Q3812238,Bronygarth
http://www.wikidata.org/entity/Q3812239,Bromfield
http://www.wikidata.org/entity/Q3812240,Caynham
http://www.wikidata.org/entity/Q3812250,Hopton Castle
http://www.wikidata.org/entity/Q3812271,Danesford
http://www.wikidata.org/entity/Q3812274,Baschurch
http://www.wikidata.org/entity/Q3812281,Horsehay
http://www.wikidata.org/entity/Q3812307,Bitterley
http://www.wikidata.org/entity/Q3812311,Colebatch
http://www.wikidata.org/entity/Q3812318,Bomere Heath
http://www.wikidata.org/entity/Q3812323,Crudgington
http://www.wikidata.org/entity/Q3812328,Clunbury
http://www.wikidata.org/entity/Q3812395,Beambridge
http://www.wikidata.org/entity/Q3812396,Asterley
http://www.wikidata.org/entity/Q3812397,Adeney
http://www.wikidata.org/entity/Q3812399,Alcaston
http://www.wikidata.org/entity/Q3812401,Glazeley
http://www.wikidata.org/entity/Q3812409,Hopesay
http://www.wikidata.org/entity/Q3812547,Bagginswood
http://www.wikidata.org/entity/Q3812569,Boningale
